dataset,fy,edition,page,panel,group,label,label_missing,kind,row_check,derived_cell,table_family,line_no,columns_as_printed,v1,v2,v3,v4,v5,v6,v7,v8,n_values,ruler_spanned,repaired_cells,unparsed_cells,column_meaning,status,reconciliation
trust_funds,2016,FY2016,41,,LIBRARY FUNDS,BETH N CURTIS MEMORIAL SCHOLAR,,row,,,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,4970.13,-888.37,,,,,,,2,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,41,,LIBRARY FUNDS,BARBARA NELSON SCHOLARSHIP,,row,,,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,4662.26,-896.91,,,,,,,2,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,41,,LIBRARY FUNDS,SUBTOTALS,,subtotal,,,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,402793.73,-4271.06,,,,,,,2,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,41,,LIBRARY FUNDS,AMERICAN LEGION POOR,,row,,,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,0.00,0.00,,,,,,,2,,1,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,41,,LIBRARY FUNDS,J & M HOWARD SDWLK / GRDS,,row,,,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,0.00,0.00,,,,,,,2,,1,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,41,,LIBRARY FUNDS,WORTHY POOR INCOME,,row,,,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,1200.00,0.00,,,,,,,2,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,41,,LIBRARY FUNDS,GAZEBO RESTORATION,,row,,,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,100.00,0.00,,,,,,,2,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,41,,LIBRARY FUNDS,LUNENBURG POST #283,,row,,,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,6941.18,0.00,,,,,,,2,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,41,,LIBRARY FUNDS,SUBTOTALS,,subtotal,,,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,13741.18,0.00,,,,,,,2,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,41,,LIBRARY FUNDS,STABILIZATION,,row,,,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,1335211.91,0.00,,,,,,,2,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,41,,LIBRARY FUNDS,SUBTOTALS,,subtotal,,,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,1335211.91,0.00,,,,,,,2,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,41,,LIBRARY FUNDS,GRAND TOTALS,,grand_total,,,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,,-54271.06,,,,,,,1,,0,"$2, 158,239.86",,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,42,,LIBRARY FUNDS,"ARTS LOTTERY (MMDT)                     $6,902.40",,footnote,"printed below the grand total, which ends the table",,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,8111.00,,,7310.75,,,,,2,,0,"$4,700.00     $26.35 | (54,318.00)               $7,310.75",,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,42,,LIBRARY FUNDS,PLAYGROUND TRUST (MMDT)                   $77.69,,footnote,"printed below the grand total, which ends the table",,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,8126.00,,77.69,77.69,,,,,3,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,42,,LIBRARY FUNDS,MABEL ALLEN UNITIL STOCK #20376           $498.00,,footnote,"printed below the grand total, which ends the table",,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,8116.00,,498.00,498.00,,,,,3,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,42,,LIBRARY FUNDS,JOSEPH HARWOOD UNITIL STOCK                $480.48,,footnote,"printed below the grand total, which ends the table",,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,8116.00,,480.48,480.48,,,,,3,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,42,,LIBRARY FUNDS,"TOUCHSTONE PHG FUNDS                    $20,350.15",,footnote,"printed below the grand total, which ends the table",,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,8114.00,114.58,20464.73,20464.73,,,,,4,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,42,,LIBRARY FUNDS,"ZONING INCENTIVE STABILIZATION (TD BI $227,542.95",,footnote,"printed below the grand total, which ends the table",,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,8129.00,342.01,227884.96,227884.96,,,,,4,,0,,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2016,FY2016,42,,LIBRARY FUNDS,SEWER RESERVE CAPACITY                      $0.00,,footnote,"printed below the grand total, which ends the table",,,,EY 2016 EY 2016 EY 2016 EY 2016 EY 2016 EX 2016 EX 2016 EX 2016 EY 2016 | ACCOUNT BEGINNING BEGINNING CONTRIBUTE NET DISBURSE TRANSFERS ENDING CASH UNREALIZED ENDING | NUMBER FUND NAME PRINCIPAL EARNI,6000.00,,617.87,617.87,,,,,3,,0,$617.10     $0.77,,check failed,"v2: 24,354.23 vs -54,271.06 (+78,625.29) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,CEMETERY FUNDS,PERPETUAL CARE BEQUEST,,row,,,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,184502.91,648.02,0.00,0.00,187455.81,,,,5,,0,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,CEMETERY FUNDS,C. ALLEN HEADSTONE,,row,,,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,100.00,251.43,0.00,0.00,355.80,,,,5,,0,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,CEMETERY FUNDS,SALE OF CEMETERY LOTS,,subtotal,"subtotal: equals the 2 subtotals below it, in 2 of its columns",,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,179457.37,5659.22,-19335.24,-5964.00,,,,,4,yes,0,"29) $161,896.79",,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,CEMETERY FUNDS,SUBTOTALS,,subtotal,,,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,364060.28,6558.67,-19335.24,-5964.00,,,,,4,yes,0,"29) $349,708.40",,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,CONSERVATION FUNDS,CONSERVATION LAND PURCHASE,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,21650.00,31416.05,0.00,0.00,53726.65,,,,5,,0,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,CONSERVATION FUNDS,R. BURTON CONSERVATION,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,501.48,1279.39,0.00,0.00,1803.07,,,,5,,0,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,CONSERVATION FUNDS,H. BENJAMIN CONSERVATION,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,232.72,900.23,0.00,0.00,1147.07,,,,5,,0,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,CONSERVATION FUNDS,G. HUBBARD CONSERVATION,,subtotal,"subtotal: equals the 2 subtotals above it, in 2 of its columns",,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,161.70,790.46,0.00,0.00,964.00,,,,5,,0,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,CONSERVATION FUNDS,I. KIMBALL CONSERVATION,,subtotal,"subtotal: equals the 2 subtotals above it, in 2 of its columns",,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,90.85,397.02,0.00,0.00,493.95,,,,5,,0,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,CONSERVATION FUNDS,SUBTOTALS,,subtotal,,,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,22636.75,34783.15,0.00,0.00,58134.74,,,,5,,0,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,LIBRARY FUNDS,CHARLES DICKERSON LIBRARY,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,3000.00,1533.75,0.00,0.00,4590.19,,,,5,,0,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,LIBRARY FUNDS,CATHERINE WATSON LIBRARY,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,2000.00,1023.97,0.00,0.00,3061.61,,,,5,,0,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,LIBRARY FUNDS,FRANCIS CALDWELL LIBRARY,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,0.00,257.33,0.00,0.00,766.76,,,,5,,1,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,LIBRARY FUNDS,SUSAN DICKINSON LIBRARY B,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,0.00,40.62,0.00,0.00,547.35,,,,5,,1,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,LIBRARY FUNDS,EMMA DIMOND LIBRARY BOOKS,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,300.00,153.98,0.00,0.00,459.61,,,,5,,0,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,LIBRARY FUNDS,AUGUST TAYLOR LIBRARY BOOKS,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,300.00,153.84,0.00,0.00,459.48,,,,5,,0,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
trust_funds,2017,FY2017,37,,LIBRARY FUNDS,STEPHEN STICKNEY LIBRARY,,subtotal,"subtotal: equals the 2 rows below it, in 2 of its columns",,,,TOWN OF LUNENBURG Page 1 of 3 | TRUST FUNDS FISCAL YEAR 2017 SUMMARY | FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 FY 2017 | ACCOUN FUND NAME EGINNIN BEGINNING NET DISBURSE TRANSFE,2000.00,1032.04,0.00,0.00,3069.78,,,,5,,0,,,check failed,"v1: 186,619.91 vs -19.00 (+186,638.91) [v-numbers are ORDINALS, not columns: this table family has no column model, so the same v-number is a different printed column on different pages]"
